Culture_ID,Plant_ID,Subspecies,55_12,69_12,55_810,69_810,188,190,191
58243,1214117,[St.Milva.n].535,40.0,,2.3786,0.556,,1.73437945935,0.0693751783738
58243,1214118,[St.Milva.n].536,205.4,,2.4403,0.556,,1.67527839241,0.344102181801
58243,1214119,[St.Euroresa.n].118,40.1,,2.5602,0.710,,2.17009084212,0.0870206427691
58243,1214120,[St.Euroresa.n].119,2.5,,1.7555,0.485,,2.15961565651,0.00539903914127
58243,1214121,[St.Euroresa.n].120,188.9,,3.3528,0.986,,2.33769557862,0.441590694801
58243,1214122,[St.Euroresa.n].121,184.3,,3.5969,0.898,,1.89346428953,0.34896546856
58243,1214123,[St.Euroresa.n].122,7.2,,2.5351,0.653,,1.97270527277,0.0142034779639
58243,1214124,[St.Euroresa.n].123,16.0,,2.5011,0.701,,2.19963678262,0.0351941885219
58243,1214125,[St.Euroresa.n].124,118.0,,2.3108,0.635,,2.14483607236,0.253090656538
58243,1214127,[St.Euroresa.n].126,172.2,,2.2242,0.666,,2.39120504181,0.4117655082
58243,1214128,[St.Euroresa.n].127,100.7,,2.6970,0.697,,1.9812229848,0.199509154569
58243,1214129,[St.Euroresa.n].128,48.8,,2.2728,0.554,,1.8343919993,0.0895183295656
58243,1214130,[St.Euroresa.n].129,19.6,,2.6579,0.641,,1.80854839272,0.0354475484972
58243,1214131,[St.Eurobravo.n].118,9.9,,2.9818,0.671,,1.6471885995,0.0163071671351
58243,1214132,[St.Eurobravo.n].119,23.9,,3.0598,0.873,,2.2499976554,0.0537749439641
58243,1214133,[St.Eurobravo.n].120,180.6,,2.8538,0.732,,1.96187105123,0.354313911852
58243,1214134,[St.Eurobravo.n].121,78.31,,2.8455,0.838,,2.34187087858,0.183391908502
58243,1214135,[St.Eurobravo.n].122,74.9,,3.0433,0.729,,1.79229601781,0.134242971734
58243,1214137,[St.Eurobravo.n].124,63.8,,2.3125,0.508,,1.59362675676,0.101673387081
58243,1214139,[St.Eurobravo.n].126,131.4,,2.4620,0.609,,1.87046870024,0.245779587212
58243,1214140,[St.Eurobravo.n].127,65.1,,2.5416,0.602,,1.76545671703,0.114931232279
58243,1214142,[St.Eurobravo.n].129,9.7,,2.1643,0.541,,1.89652346763,0.018396277636
58243,1214143,[St.Tomba.n].118,7.4,,3.6625,0.829,,1.66035122867,0.0122865990922
58243,1214144,[St.Tomba.n].119,42.5,,2.8040,0.760,,2.10728369472,0.0895595570257
58243,1214145,[St.Tomba.n].120,89.2,,2.9836,0.928,,2.50720650623,0.223642820356
58243,1214146,[St.Tomba.n].121,126.2,,2.9374,0.762,,1.99100086403,0.251264309041
58243,1214147,[St.Tomba.n].122,22.8,,2.5505,0.617,,1.81600350323,0.0414048798738
58243,1214148,[St.Tomba.n].123,6.1,,3.5813,0.876,,1.8429091478,0.0112417458016
58243,1214149,[St.Tomba.n].124,231.7,,2.7376,0.813,,2.36662452951,0.548346903489
58243,1214150,[St.Tomba.n].125,273.5,,3.2318,0.865,,2.07339701281,0.567074083004
58243,1214151,[St.Tomba.n].126,63.4,,2.9354,0.641,,1.58055876473,0.100207425684
58243,1214152,[St.Tomba.n].127,87.8,,2.9171,0.679,,1.72452417709,0.151413222749
58243,1214153,[St.Tomba.n].128,27.4,,2.2946,0.500,,1.57589902467,0.0431796332759
58243,1214155,[St.Euronova.n].118,94.3,,2.8415,0.637,,1.63864371107,0.154524101954
58243,1214156,[St.Euronova.n].119,94.6,,2.6901,0.588,,1.58266234973,0.149719858284
58243,1214157,[St.Euronova.n].120,286.7,,2.8015,0.842,,2.40240275031,0.688768868515
58243,1214158,[St.Euronova.n].121,173.5,,2.7817,0.597,,1.54303960851,0.267717372077
58243,1214159,[St.Euronova.n].122,74.2,,2.7259,0.611,,1.63833153564,0.121564199944
58243,1214160,[St.Euronova.n].123,31.9,,2.2360,0.485,,1.56592187835,0.0499529079195
58243,1214161,[St.Euronova.n].124,148.2,,2.2139,0.575,,1.99409661367,0.295525118146
58243,1214162,[St.Euronova.n].125,259.0,,3.0734,0.896,,2.31220806208,0.598861888079
58243,1214163,[St.Euronova.n].126,256.5,,2.3130,0.532,,1.6969132339,0.435258244494
58243,1214164,[St.Euronova.n].127,152.6,,2.5425,0.629,,1.87081296952,0.285486059148
58243,1214165,[St.Euronova.n].128,51.9,,2.1400,0.492,,1.69593542056,0.0880190483271
58243,1214166,[St.Euronova.n].129,59.4,,2.6005,0.547,,1.50031164584,0.0891185117627
